Identificador,FK_Evaluacion_Evaluacion,FK_Alumnos_Apellidos_Nombre,FK_Modulos_Nombre,FK_Notas_Nota,Nota Real
1135,1,2202,205,8,7
1136,1,1646,205,7,6
1137,1,2205,205,6,5
1138,1,1584,205,7,6
1139,1,1599,205,7,6
1140,1,1589,205,8,7
1141,1,1585,205,7,6
1142,1,1614,205,8,7
1143,1,2208,205,10,9
1144,1,1546,205,8,7
1145,1,1616,266,9,8
1146,1,1613,266,6,5
1147,1,1544,266,8,7
1148,1,1573,266,6,5
1149,1,1559,266,8,7
1150,1,1650,266,6,5
1151,1,1554,266,9,8
1152,1,1498,266,9,8
1153,1,872,266,5,4
1154,1,2247,266,6,5
1155,1,99,266,8,7
1156,1,1620,266,6,5
1157,1,992,266,8,7
1158,1,2245,266,5,4
1159,1,2253,266,7,6
1160,1,1640,266,8,7
1161,1,1656,266,6,5
1162,1,1542,266,6,5
1163,1,2250,266,6,5
1164,1,1496,14,6,5
1165,1,2251,266,8,7
1166,1,1493,266,6,5
1167,1,1491,266,7,6
1168,1,1624,266,9,8
1169,1,893,266,8,7
1170,1,1619,266,8,7
1171,1,1577,162,10,9
1172,1,893,262,10,9
1173,1,2250,262,8,7
1174,1,1493,261,11,10
1175,1,2351,31,6,5
1176,1,2268,31,7,6
1177,1,2269,31,5,4
1178,1,2270,31,6,5
1179,1,2271,31,6,5
1180,1,2272,31,6,5
1181,1,1606,31,6,5
1182,1,2273,31,6,5
1183,1,2274,31,7,6
1184,1,2275,31,4,3
1185,1,2276,31,7,6
1186,1,2277,31,4,3
1187,1,2278,31,5,4
1188,1,2281,31,7,6
1189,1,2283,31,7,6
1190,1,2284,31,8,7
1191,1,2285,31,9,8
1192,1,2286,31,6,5
1193,1,2287,31,5,4
1194,1,1485,15,7,6
1195,1,2209,49,6,5
1196,1,1496,15,5,4
1197,1,1598,15,8,7
1198,1,1513,15,9,8
1199,1,2211,15,5,4
1200,1,1630,15,6,5
1201,1,983,15,8,7
1203,1,2005,15,6,5
1204,1,1551,15,7,6
1205,1,1480,15,5,4
1206,1,1586,15,10,9
1207,1,1517,15,9,8
1208,1,1618,15,6,5
1209,1,1590,15,9,8
1210,1,1548,15,9,8
1211,1,1591,15,5,4
1212,1,1483,15,10,9
1213,1,1623,15,7,6
1214,1,1522,15,7,6
1215,1,2210,15,10,9
1216,1,1634,15,7,6
1217,1,2351,32,9,8
1218,1,2321,281,7,6
1219,1,2322,281,11,10
1220,1,2268,32,9,8
1221,1,2269,32,5,4
1222,1,2270,32,5,4
1223,1,2323,281,5,4
1224,1,2271,32,6,5
1225,1,2325,281,11,10
1226,1,2272,32,6,5
1227,1,2327,281,6,5
1228,1,2328,281,11,10
1229,1,2361,281,6,5
1230,1,1606,32,7,6
1231,1,2330,281,11,10
1232,1,2331,281,10,9
1233,1,2273,32,5,4
1234,1,2274,32,7,6
1235,1,2332,281,11,10
1236,1,2333,281,8,7
1237,1,2275,32,5,4
1238,1,2334,281,11,10
1239,1,2337,281,11,10
1240,1,2276,32,7,6
1241,1,2338,281,5,4
1242,1,2277,32,5,4
1243,1,2339,281,7,6
1244,1,2340,281,11,10
1245,1,2278,32,7,6
1246,1,2341,281,8,7
1247,1,2342,281,2,1
1248,1,2343,281,9,8
1249,1,2346,281,9,8
1250,1,2347,281,8,7
1251,1,2344,281,6,5
1252,1,2344,286,6,5
1253,1,2281,32,8,7
1254,1,2339,286,7,6
1255,1,2283,32,7,6
1256,1,2284,32,10,9
1257,1,2285,32,9,8
1258,1,2347,286,7,6
1259,1,2286,32,6,5
1260,1,2287,32,6,5
1261,1,2321,286,6,5
1262,1,2327,286,5,4
1263,1,2343,286,9,8
1264,1,2330,286,10,9
1265,1,2361,286,10,9
1266,1,2346,286,10,9
1267,1,2340,286,10,9
1268,1,2331,286,10,9
1269,1,2334,286,10,9
1270,1,2323,286,7,6
1271,1,2338,286,6,5
1272,1,2341,286,7,6
1273,1,2325,286,8,7
1274,1,2337,286,7,6
1275,1,2342,286,8,7
1276,1,2328,286,10,9
1277,1,2332,286,10,9
1278,1,2322,286,9,8
1279,1,2333,286,5,4
1280,1,955,121,8,7
1281,1,1492,121,5,4
1282,1,1632,121,7,6
1283,1,1553,121,5,4
1284,1,1507,121,9,8
1285,1,1512,121,7,6
1286,1,1639,121,7,6
1287,1,1505,121,8,7
1288,1,1524,121,6,5
1289,1,956,121,9,8
1290,1,2216,121,7,6
1291,1,1494,121,8,7
1292,1,1495,121,8,7
1293,1,2217,121,7,6
1294,1,1627,121,7,6
1295,1,839,121,8,7
1296,1,968,121,7,6
1297,1,2218,121,9,8
1298,1,1617,121,8,7
1299,1,2364,121,8,7
1300,1,1604,121,8,7
1301,1,1515,121,8,7
1302,1,955,123,8,7
1303,1,1577,165,10,9
1304,1,1492,123,8,7
1305,1,1632,123,9,8
1306,1,2195,165,9,8
1307,1,1553,123,8,7
1308,1,2207,165,10,9
1309,1,1507,123,9,8
1310,1,1621,165,5,4
1311,1,1512,123,7,6
1312,1,1555,165,7,6
1313,1,2196,165,7,6
1314,1,1277,165,9,8
1316,1,1639,123,6,5
1317,1,2143,165,8,7
1318,1,1505,123,8,7
1319,1,1524,123,6,5
1320,1,2089,165,5,4
1321,1,956,123,10,9
1322,1,1187,165,8,7
1323,1,2216,123,7,6
1324,1,1404,165,7,6
1325,1,1149,165,8,7
1326,1,1150,165,8,7
1327,1,1494,123,9,8
1328,1,1495,123,10,9
1329,1,2217,123,5,4
1330,1,1627,123,7,6
1331,1,839,123,8,7
1332,1,968,123,10,9
1333,1,2218,123,7,6
1334,1,1617,123,8,7
1335,1,2364,123,8,7
1336,1,1604,123,8,7
1337,1,1515,123,8,7
1338,1,2299,84,10,9
1339,1,2300,84,6,5
1340,1,1611,84,8,7
1341,1,1508,84,9,8
1342,1,2302,84,7,6
1343,1,1537,84,8,7
1344,1,2303,84,9,8
1345,1,2304,84,9,8
1346,1,2306,84,6,5
1347,1,2307,84,8,7
1348,1,1588,84,8,7
1349,1,1561,84,9,8
1350,1,2308,84,8,7
1351,1,1665,84,5,4
1352,1,1600,84,9,8
1353,1,2309,84,8,7
1356,1,2312,84,8,7
1357,1,1560,84,8,7
1358,1,2313,84,6,5
1359,1,2314,84,8,7
1360,1,2316,84,8,7
1361,1,2318,84,9,8
1362,1,1612,84,7,6
1363,1,1552,84,8,7
1364,1,2319,84,9,8
1365,1,872,261,8,7
1366,1,1650,261,4,3
1367,1,955,126,4,3
1368,1,1632,126,4,3
1369,1,1507,126,10,9
1370,1,1639,126,8,7
1371,1,1524,126,5,4
1372,1,956,126,10,9
1373,1,2216,126,5,4
1374,1,2217,126,4,3
1375,1,1627,126,6,5
1376,1,968,126,9,8
1377,1,2218,126,6,5
1378,1,2364,126,6,5
1379,1,1604,126,10,9
1380,1,1515,126,10,9
1388,1,1617,126,6,5
1389,1,25,85,7,6
1390,1,2310,85,9,8
1392,1,191,106,10,9
1393,1,25,106,8,7
1395,1,2299,85,9,8
1398,1,2311,85,7,6
1400,1,2312,85,9,8
1401,1,25,106,8,7
1402,1,2312,87,10,9
1405,1,2310,87,10,9
1406,1,2311,87,8,7
1407,1,955,125,9,8
1408,1,1492,125,13,12
1409,1,1632,125,8,7
1411,1,1507,125,10,9
1412,1,1512,125,13,12
1413,1,1639,125,8,7
1414,1,1505,125,13,12
1415,1,1524,125,9,8
1416,1,956,125,10,9
1417,1,2216,125,7,6
1418,1,1494,125,9,8
1419,1,1495,125,13,12
1420,1,2217,125,9,8
1421,1,1627,125,10,9
1422,1,839,125,13,12
1423,1,2005,12,7,6
1424,1,2005,14,7,6
1426,1,968,125,10,9
1427,1,2218,125,9,8
1428,1,1617,125,9,8
1429,1,2364,125,9,8
1430,1,1604,125,9,8
1431,1,1515,125,7,6
1432,1,2268,30,9,8
1433,1,2149,351,9,8
1434,1,2265,351,8,7
1435,1,2151,351,10,9
1436,1,2152,351,10,9
1437,1,2153,351,8,7
1438,1,2155,351,9,8
1439,1,1584,203,8,7
1440,1,2155,351,9,8
1441,1,2156,351,7,6
1442,1,2157,351,7,6
1443,1,2266,351,8,7
1444,1,1267,351,9,8
1445,1,2158,351,9,8
1446,1,2159,351,8,7
1447,1,2267,351,9,8
1448,1,4,285,10,9
1449,1,2361,285,10,9
1450,1,2332,282,10,9
1451,1,2005,16,8,7
1452,1,2310,84,8,7
1453,1,2311,84,5,4
1454,1,2530,47,6,5
1455,1,2220,47,3,2
1456,1,1314,47,14,13
1457,1,1645,47,7,6
1458,1,2382,47,11,10
1459,1,1492,121,5,4
1460,1,2219,47,10,9
1461,1,2200,242,8,7
1462,1,1648,242,7,6
1463,1,2201,242,10,9
1464,1,1270,242,6,5
1465,1,320,242,3,2
1466,1,2201,241,7,6
1467,1,2200,241,9,8
1468,1,1648,241,8,7
1469,1,320,241,2,1
1470,1,2141,180,9,8
1471,1,2579,180,10,9
1472,1,2142,180,11,10
1473,1,2291,180,10,9
1474,1,1299,180,11,10
1475,1,1864,180,11,10
1476,1,1605,180,10,9
1477,1,2295,180,11,10
1478,1,2586,180,10,9
1479,1,2636,180,11,10
1480,1,2661,180,10,9
1481,1,1080,180,11,10
1482,1,1971,180,10,9
1483,1,1222,180,9,8
1484,1,1570,180,11,10
1485,1,2289,180,11,10
1486,1,2290,180,10,9
1487,1,444,180,11,10
1488,1,1486,180,10,9
1489,1,2071,180,11,10
1490,1,2288,180,10,9
1491,1,1254,180,8,7
1492,1,2059,180,11,10
1493,1,1543,180,11,10
1494,1,2087,180,11,10
1495,1,2291,182,10,9
1496,1,2087,182,11,10
1497,1,2661,182,10,9
1498,1,2586,182,9,8
1499,1,1605,182,10,9
1500,1,1254,182,9,8
1501,1,2139,182,11,10
1503,1,1486,182,10,9
1504,1,1971,182,11,10
1505,1,444,182,10,9
1506,1,1299,182,10,9
1507,1,2289,182,11,10
1508,1,1222,182,10,9
1509,1,1570,182,11,10
1510,1,2059,182,11,10
1511,1,2141,182,10,9
1512,1,2142,182,11,10
1513,1,2295,182,11,10
1514,1,1864,182,11,10
1515,1,2528,182,11,10
1516,1,2636,182,11,10
1517,1,1543,182,11,10
1518,1,2290,182,10,9
1519,1,2071,182,11,10
1520,1,2288,182,10,9
1521,1,2087,183,11,10
1522,1,1543,183,10,9
1523,1,2059,183,11,10
1524,1,1254,183,10,9
1525,1,2288,183,11,10
1526,1,2071,183,11,10
1527,1,1486,183,11,10
1528,1,444,183,10,9
1529,1,2382,377,11,10
1530,1,2290,183,10,9
1531,1,2289,183,11,10
1532,1,1570,183,11,10
1533,1,2141,183,10,9
1534,1,2142,183,10,9
1535,1,2291,183,11,10
1536,1,1299,183,11,10
1537,1,1864,183,11,10
1538,1,1605,183,10,9
1539,1,2295,183,11,10
1540,1,2586,183,11,10
1541,1,2636,183,11,10
1542,1,2661,183,10,9
1543,1,1971,183,11,10
1544,1,1222,183,11,10
1545,1,2528,183,10,9
1546,1,2139,183,11,10
1547,1,2299,86,10,9
1548,1,2300,86,10,9
1549,1,1611,86,10,9
1550,1,1508,86,10,9
1551,1,2302,86,8,7
1552,1,1537,86,9,8
1553,1,2303,86,10,9
1554,1,2304,86,10,9
1555,1,2306,86,8,7
1556,1,2307,86,10,9
1557,1,1588,86,10,9
1558,1,1561,86,10,9
1559,1,2308,86,10,9
1560,1,1665,86,9,8
1561,1,1600,86,10,9
1562,1,2309,86,10,9
1563,1,2310,86,11,10
1564,1,2311,86,9,8
1565,1,2312,86,8,7
1566,1,1560,86,10,9
1567,1,2313,86,8,7
1568,1,2314,86,9,8
1569,1,2316,86,9,8
1570,1,2318,86,10,9
1571,1,1612,86,9,8
1572,1,1552,86,8,7
1573,1,2319,86,10,9
1574,1,1503,146,11,10
1575,1,2199,146,11,10
1576,1,1526,146,9,8
1577,1,979,146,3,2
1578,1,1520,146,6,5
1579,1,1622,226,11,10
1580,1,2373,226,9,8
1581,1,2225,226,5,4
1582,1,2229,226,9,8
1583,1,2228,226,11,10
1584,1,2223,226,10,9
1585,1,2224,226,5,4
1586,1,2093,226,3,2
1587,1,2230,226,7,6
1588,1,2375,226,6,5
1589,1,1541,226,5,4
1590,1,1597,226,9,8
1591,1,616,226,10,9
1592,1,2227,226,9,8
1593,1,1615,226,5,4
1594,1,2222,226,10,9
1595,1,2200,247,10,9
1596,1,2201,247,5,4
1597,1,320,247,3,2
1598,1,1648,247,9,8
1599,1,1786,69,7,6
1601,1,2242,69,6,5
1603,1,1499,69,3,2
1604,1,1638,69,9,8
1605,1,2235,69,8,7
1606,1,2237,69,9,8
1607,1,2239,69,5,4
1608,1,1580,69,11,10
1609,1,2240,69,9,8
1610,1,2234,69,10,9
1611,1,2238,69,10,9
1612,1,1651,307,11,10
1613,1,1488,307,7,6
1614,1,1654,307,6,5
1615,1,1468,307,9,8
1616,1,2254,307,7,6
1617,1,2329,307,10,9
1618,1,2326,307,8,7
1619,1,2263,307,7,6
1620,1,2258,307,9,8
1621,1,1868,278,8,7
1622,1,2261,307,8,7
1623,1,2257,307,7,6
1624,1,1663,307,6,5
1625,1,1625,307,10,9
1626,1,1550,307,7,6
1628,1,2324,307,9,8
1629,1,2081,278,8,7
1630,1,1968,278,8,7
1631,1,1869,278,8,7
1632,1,1852,278,10,9
1633,1,1853,278,11,10
1634,1,1818,278,9,8
1635,1,1841,278,9,8
1636,1,2092,278,9,8
1637,1,2047,278,8,7
1638,1,1867,278,8,7
1639,1,2680,278,6,5
1640,1,2357,258,10,9
1641,1,1822,258,9,8
1642,1,1337,258,9,8
1643,1,1824,258,8,7
1644,1,1814,258,11,10
1645,1,1855,258,6,5
1646,1,1853,277,9,8
1647,1,2077,258,9,8
1648,1,1777,119,9,8
1649,1,1837,258,8,7
1650,1,2084,119,7,6
1651,1,1778,119,7,6
1652,1,1840,258,8,7
1653,1,2013,119,6,5
1654,1,1843,258,7,6
1655,1,1901,119,10,9
1656,1,1787,119,6,5
1657,1,1789,119,10,9
1658,1,1780,119,8,7
1659,1,2007,153,11,10
1660,1,2052,119,10,9
1661,1,1844,258,8,7
1662,1,1956,119,9,8
1663,1,1360,119,8,7
1664,1,1876,153,10,9
1665,1,1775,119,9,8
1666,1,2116,119,8,7
1667,1,1774,119,6,5
1668,1,2072,258,8,7
1669,1,1995,153,7,6
1670,1,1779,119,10,9
1671,1,1983,119,8,7
1672,1,2061,258,8,7
1673,1,2034,153,8,7
1674,1,1351,119,8,7
1675,1,1909,119,8,7
1676,1,2043,153,10,9
1677,1,2255,119,10,9
1678,1,2024,153,7,6
1679,1,2083,119,9,8
1680,1,1803,153,11,10
1681,1,1791,119,10,9
1682,1,1826,258,14,13
1683,1,1993,153,9,8
1684,1,2047,277,7,6
1685,1,1991,153,10,9
1686,1,1853,277,9,8
1687,1,1856,153,10,9
1688,1,2130,277,9,8
1689,1,2036,153,11,10
1690,1,2054,277,10,9
1691,1,1989,277,10,9
1692,1,1819,277,13,12
1693,1,2057,153,10,9
1694,1,1841,277,9,8
1695,1,2008,153,9,8
1696,1,1854,277,5,4
1697,1,2680,277,6,5
1698,1,1802,153,10,9
1699,1,1897,277,7,6
1700,1,2092,277,8,7
1701,1,2103,153,10,9
1702,1,1923,277,8,7
1703,1,1903,153,10,9
1704,1,1870,277,10,9
1705,1,1801,153,9,8
1706,1,2041,153,7,6
1707,1,1940,153,10,9
1708,1,2039,153,11,10
1710,1,1852,277,10,9
1711,1,2081,277,8,7
1712,1,1867,277,9,8
1713,1,1968,277,10,9
1714,1,2073,277,6,5
1715,1,1815,277,9,8
1717,1,1481,197,7,6
1718,1,1729,277,10,9
1719,1,1879,197,8,7
1720,1,2045,277,9,8
1721,1,1818,277,9,8
1722,1,1869,277,8,7
1723,1,1868,277,8,7
1724,1,1836,257,13,12
1725,1,1827,257,13,12
1726,1,2072,257,10,9
1727,1,1850,257,8,7
1728,1,1845,257,5,4
1729,2,1923,273,6,5
1730,1,1814,257,10,9
1731,2,1868,273,5,4
1732,1,1848,257,8,7
1733,2,2045,273,6,5
1735,2,1896,273,9,8
1736,1,1875,197,11,10
1737,1,2070,257,9,8
1738,2,2081,273,9,8
1740,2,1815,273,6,5
1742,2,1968,273,7,6
1743,1,2357,257,10,9
1744,1,1844,257,9,8
1745,1,2077,257,7,6
1746,2,2680,273,5,4
1747,1,1862,257,9,8
1748,1,1702,197,8,7
1749,1,1840,277,9,8
1750,1,2075,257,13,12
1751,2,1869,273,6,5
1752,1,1855,257,6,5
1753,1,1826,257,5,4
1754,1,1837,257,8,7
1755,2,1989,273,8,7
1756,1,1820,257,9,8
1757,1,1824,257,8,7
1758,2,1852,273,10,9
1759,1,1727,257,6,5
1760,1,1881,197,10,9
1761,1,1847,257,7,6
1762,2,1729,273,9,8
1763,1,1898,257,13,12
1764,2,1897,273,7,6
1765,1,1704,257,9,8
1766,2,1853,273,10,9
1767,1,1413,257,6,5
1768,1,1883,197,9,8
1769,2,1818,273,8,7
1771,2,1841,273,9,8
1772,1,1843,257,7,6
1773,2,2092,273,5,4
1774,1,1822,257,11,10
1775,2,1870,273,5,4
1776,1,1884,197,7,6
1777,2,2073,273,7,6
1778,1,1886,197,11,10
1779,2,2047,273,8,7
1780,1,2169,197,8,7
1781,1,1867,153,8,7
1782,1,1889,197,9,8
1783,1,1890,197,8,7
1785,1,1271,257,7,6
1786,1,1797,197,6,5
1787,1,1858,197,8,7
1788,1,1944,197,8,7
1789,1,2167,197,9,8
1790,1,2109,197,9,8
1791,1,1855,253,6,5
1792,1,1893,197,10,9
1793,1,1951,197,7,6
1794,1,1820,253,9,8
1795,1,2357,253,10,9
1796,1,1704,253,9,8
1797,1,1862,253,9,8
1798,1,1822,253,11,10
1799,1,1337,253,8,7
1800,1,2070,253,10,9
1801,1,1824,253,5,4
1804,1,1898,253,10,9
1805,1,1814,253,10,9
1806,1,1826,253,9,8
1807,1,1827,253,8,7
1808,1,1849,253,8,7
1809,1,2075,253,8,7
1810,1,2077,253,8,7
1811,1,1850,253,5,4
1812,1,1413,253,7,6
1813,1,1843,253,8,7
1814,1,1837,253,9,8
1815,1,1727,253,7,6
1816,1,1840,253,9,8
1817,1,1844,253,8,7
1818,1,1845,253,7,6
1819,1,2072,253,8,7
1820,1,2061,253,7,6
1821,1,1847,253,8,7
1822,1,1848,253,10,9
1823,1,1299,185,10,9
1824,1,1971,185,6,5
1825,1,2142,185,7,6
1826,1,1570,185,10,9
1827,1,1543,185,7,6
1828,1,1605,185,4,3
1829,1,2071,185,11,10
1830,1,2288,185,8,7
1831,1,2290,185,10,9
1832,1,1486,185,6,5
1833,1,444,185,7,6
1834,1,2289,185,3,2
1835,1,2295,185,2,1
1836,1,2291,185,8,7
1837,1,1864,185,11,10
1838,1,1529,307,7,6
1847,1,2007,374,10,9
1848,1,1876,374,9,8
1849,1,2043,374,8,7
1850,1,1803,374,11,10
1851,1,1991,374,10,9
1852,1,2036,374,10,9
1853,1,2057,374,10,9
1854,1,1854,203,7,6
1855,2,1854,273,5,4
1856,1,1867,273,8,7
1857,1,1481,192,9,8
1858,1,1798,192,6,5
1859,1,1952,192,8,7
1860,1,1879,192,9,8
1861,1,1875,192,10,9
1862,1,2123,192,9,8
1863,1,1702,192,8,7
1864,1,1881,192,10,9
1865,1,1883,192,10,9
1866,1,1884,192,7,6
1867,1,1885,192,7,6
1868,1,1886,192,11,10
1869,1,2169,192,8,7
1870,1,1888,192,8,7
1871,1,1889,192,10,9
1872,1,1890,192,10,9
1873,1,1891,192,7,6
1874,1,1895,192,7,6
1875,1,1951,192,7,6
1876,1,1797,192,7,6
1877,1,1858,192,8,7
1878,1,1892,192,7,6
1879,1,1865,192,9,8
1880,1,1944,192,9,8
1881,1,2167,192,9,8
1882,1,2109,192,9,8
1883,1,2000,192,6,5
1885,1,1893,192,9,8
1886,1,1358,192,8,7
1887,1,1894,192,9,8
1888,1,2082,192,8,7
1890,1,1953,192,8,7
1891,1,2353,25,8,7
1892,1,2243,25,6,5
1893,1,2132,25,9,8
1894,1,1997,25,4,3
1895,1,1825,25,8,7
1896,1,2068,25,9,8
1897,1,2042,25,9,8
1898,1,2026,25,11,10
1899,1,2374,25,7,6
1900,1,2352,25,10,9
1901,1,1981,25,10,9
1902,1,2133,25,9,8
1903,1,2015,25,10,9
1904,1,2191,25,6,5
1905,1,2074,25,9,8
1906,1,2062,25,5,4
1907,1,2076,25,9,8
1908,1,1957,25,10,9
1909,1,2365,25,3,2
1910,1,2060,25,9,8
1911,1,2051,25,6,5
1912,1,2106,25,10,9
1913,1,2050,25,9,8
1914,1,2105,25,9,8
1915,1,2260,25,10,9
1916,1,2668,25,10,9
1917,1,2088,25,7,6
1918,1,2391,42,8,7
1919,1,2639,25,7,6
1920,1,1960,8,9,8
1921,1,1999,8,8,7
1922,1,1760,8,8,7
1923,1,1772,8,7,6
1924,1,1770,8,8,7
1925,1,1771,8,10,9
1926,1,1871,8,8,7
1927,1,1904,8,5,4
1928,1,1773,8,7,6
1929,1,1758,8,8,7
1930,1,1757,8,4,3
1931,1,1763,8,7,6
1932,1,1945,8,9,8
1933,1,2009,8,8,7
1934,1,1767,8,9,8
1935,1,1755,8,9,8
1936,1,1939,8,5,4
1937,1,1756,8,8,7
1938,1,1769,8,4,3
1939,1,1927,8,10,9
1940,1,2190,8,6,5
1941,1,1965,8,8,7
1942,1,1941,25,11,10
1943,1,2384,8,6,5
1944,1,1899,8,10,9
1945,1,1762,8,12,11
1946,1,2025,8,5,4
1947,1,1948,8,11,10
1948,1,1958,8,9,8
1949,1,1929,8,7,6
1950,1,1788,119,8,7
1951,1,1802,157,9,8
1952,1,2043,157,9,8
1953,1,2039,157,10,9
1954,1,2008,157,9,8
1955,1,2041,157,6,5
1956,1,1903,157,7,6
1957,1,1856,157,10,9
1958,1,2034,157,8,7
1959,1,2057,157,8,7
1960,1,2007,157,10,9
1961,1,1991,157,9,8
1962,1,1803,157,11,10
1963,1,2028,157,7,6
1964,1,2024,157,4,3
1965,1,1876,157,9,8
1966,1,1940,157,10,9
1967,1,2036,157,11,10
1968,1,1801,157,7,6
1969,1,1993,157,13,12
1970,1,2103,157,10,9
1971,1,1995,157,8,7
1972,1,1802,159,10,9
1973,1,2053,81,8,7
1974,1,2043,159,8,7
1975,1,2039,159,10,9
1976,1,2008,159,8,7
1977,1,1930,81,7,6
1978,1,2041,159,7,6
1979,1,1903,159,8,7
1980,1,2032,81,7,6
1981,1,1856,159,10,9
1982,1,2034,159,9,8
1983,1,1962,81,8,7
1984,1,2057,159,10,9
1985,1,2007,155,11,10
1986,1,2007,159,10,9
1987,1,1876,155,9,8
1988,1,1744,81,6,5
1989,1,1995,155,6,5
1990,1,2034,155,9,8
1991,1,1991,159,10,9
1992,1,1754,81,7,6
1993,1,2043,155,8,7
1994,1,1803,159,11,10
1995,1,2024,155,14,13
1996,1,1857,81,7,6
1997,1,2028,159,9,8
1998,1,1803,155,11,10
1999,1,2024,159,4,3
2000,1,2111,81,9,8
2001,1,1993,155,9,8
2002,1,1876,159,10,9
2003,1,2004,81,8,7
2004,1,1991,155,8,7
2005,1,1940,159,10,9
2006,1,1856,155,10,9
2007,1,2036,159,11,10
2009,1,2036,155,9,8
2010,1,1801,159,9,8
2011,1,2011,155,14,13
2012,1,2033,81,10,9
2013,1,1993,159,13,12
2014,1,2057,155,5,4
2015,1,1749,81,8,7
2016,1,2103,159,10,9
2017,1,2008,155,7,6
2018,1,1692,81,7,6
2019,1,1995,159,9,8
2020,1,1802,155,10,9
2021,1,1752,81,6,5
2022,1,2103,155,8,7
2023,1,1903,155,10,9
2024,1,1801,155,7,6
2025,1,2041,155,6,5
2026,1,2011,159,14,13
2027,1,1902,81,8,7
2028,1,1940,155,11,10
2029,1,2011,157,14,13
2030,1,2028,155,7,6
2031,1,1739,81,8,7
2032,1,2039,155,9,8
2033,1,1866,81,6,5
2034,1,1750,81,7,6
2035,1,1840,257,9,8
2036,1,2357,254,8,7
2037,1,1862,254,6,5
2038,1,1746,81,5,4
2039,1,1741,81,6,5
2040,1,1822,254,9,8
2041,1,2070,254,9,8
2042,1,1823,257,7,6
2043,1,1753,81,7,6
2044,1,1824,254,5,4
2045,1,2115,81,7,6
2046,1,1823,254,8,7
2047,1,1872,81,9,8
2048,1,1896,277,14,13
2049,1,1827,254,8,7
2050,1,1765,81,8,7
2051,1,1836,254,9,8
2052,1,1855,254,5,4
2053,1,2374,356,7,6
2054,1,2260,356,9,8
2055,1,1727,254,6,5
2056,1,2062,356,4,3
2057,1,2365,356,4,3
2058,1,1840,254,8,7
2059,1,2106,356,9,8
2060,1,1850,254,5,4
2061,1,2639,356,5,4
2062,1,2391,366,9,8
2063,1,1413,254,7,6
2064,1,1775,118,9,8
2065,1,2105,356,7,6
2066,1,1825,356,6,5
2067,1,1843,254,6,5
2068,1,2042,356,6,5
2069,1,1777,118,8,7
2070,1,1844,254,7,6
2071,1,2083,118,9,8
2072,1,2060,356,4,3
2073,1,2255,118,11,10
2074,1,1997,356,4,3
2075,1,1909,118,7,6
2076,1,2076,356,6,5
2077,1,1845,254,8,7
2078,1,2072,254,8,7
2079,1,1956,118,8,7
2080,1,2353,356,6,5
2081,1,1774,118,8,7
2082,1,2061,254,7,6
2083,1,2026,356,8,7
2084,1,1847,254,8,7
2085,1,2074,356,6,5
2086,1,1848,254,9,8
2087,1,2132,356,6,5
2088,1,2052,118,9,8
2089,1,2050,356,6,5
2090,1,2084,118,8,7
2091,1,2015,356,7,6
2092,1,2068,356,8,7
2093,1,2668,356,4,3
2094,1,1819,274,7,6
2095,1,2191,356,7,6
2096,1,1923,274,7,6
2097,1,2243,356,5,4
2098,1,1868,274,7,6
2099,1,2045,274,8,7
2100,1,2081,274,9,8
2101,1,2133,356,7,6
2102,1,1815,274,9,8
2103,1,1981,356,8,7
2104,1,2051,356,5,4
2105,1,2680,274,6,5
2106,1,2088,356,6,5
2107,1,1869,274,7,6
2108,1,1957,356,6,5
2109,1,2352,356,5,4
2110,1,1989,274,9,8
2111,1,2354,356,5,4
2112,1,1852,274,9,8
2113,1,1729,274,9,8
2114,1,1897,274,9,8
2115,1,2130,274,8,7
2116,1,1853,274,10,9
2117,1,1818,274,10,9
2118,1,1841,274,9,8
2119,1,2092,274,8,7
2120,1,1854,274,7,6
2121,1,1870,274,7,6
2122,1,2054,274,9,8
2123,1,2047,274,9,8
2124,1,1867,274,9,8
2125,1,1968,274,9,8
2126,1,2009,9,7,6
2127,1,1999,9,10,9
2128,1,1927,9,10,9
2129,1,1904,9,8,7
2130,1,1945,9,7,6
2131,1,1770,9,6,5
2132,1,1757,9,6,5
2133,1,1760,9,7,6
2134,1,1756,9,7,6
2135,1,2384,9,7,6
2136,1,2025,9,7,6
2137,1,1948,9,11,10
2138,1,1772,9,6,5
2139,1,1767,9,7,6
2140,1,1763,9,7,6
2141,1,1929,9,6,5
2142,1,1941,26,9,8
2143,1,1960,9,7,6
2144,1,1758,9,9,8
2145,1,1871,9,6,5
2146,1,1773,9,6,5
2147,1,1755,9,8,7
2148,1,1939,9,8,7
2149,1,1771,9,8,7
2150,1,1965,9,6,5
2151,1,1899,9,9,8
2152,1,2190,9,6,5
2153,1,1958,9,9,8
2154,1,1762,9,8,7
2155,1,2374,26,7,6
2156,1,2260,26,10,9
2157,1,2076,26,7,6
2158,1,2365,26,3,2
2159,1,2106,26,10,9
2160,1,2639,26,5,4
2161,1,2391,43,10,9
2162,1,2105,26,6,5
2163,1,1825,26,10,9
2164,1,2042,26,6,5
2165,1,2060,26,6,5
2166,1,1997,26,5,4
2167,1,2062,26,5,4
2168,1,2353,26,6,5
2169,1,2026,26,10,9
2170,1,2074,26,7,6
2171,1,2132,26,7,6
2172,1,2050,26,6,5
2173,1,2015,26,8,7
2174,1,2068,26,10,9
2175,1,2191,26,10,9
